region_id,region_name,country,color
2541,Gadiaufala (East Numida),Massylii,#C9C58B
2542,Sigus (East Numida),Massylii,#C9C58B
2543,Nattabutum (East Numida),Massylii,#C9C58B
2544,Tebessa (Gaetulia),Massylii,#C9C58B
2545,Vatari (Gaetulia),Massylii,#C9C58B
2546,Vegesala (Gaetulia),Massylii,#C9C58B
2547,Nicivibus (Gaetulia),Massylii,#C9C58B
2553,Lemellia (East Numida),Massylii,#C9C58B
2554,Setifis (East Numida),Massylii,#C9C58B
2556,Macri,Massylii,#C9C58B
1125,Hirado,Matsura,#5EEAD4
1172,Matsura,Matsura,#5EEAD4
2567,Ghar Ben Aiss Mountain (Mauretania),Mauretania,#9F0500
2610,Zaio (Rif),Mauretania,#9F0500
2611,Laatamna (Rif),Mauretania,#9F0500
2613, Argo ed Demna Mountain (Mauretania),Mauretania,#9F0500
2626,Ad Mercuri (Tingitania),Mauretania,#9F0500
2629,Oppidum Novum (Tingitania),Mauretania,#9F0500
2630,Tremulae (Tingitania),Mauretania,#9F0500
2633,Viposcianae (Tingitania),Mauretania,#9F0500
2634,Aelia (Tingitania),Mauretania,#9F0500
2635,Aquae Dacicae  (Mauretania),Mauretania,#9F0500
2636,Gilda (Mauretania),Mauretania,#9F0500
2640,Mons Semita (Mauretania),Mauretania,#9F0500
2641,Tocolosida (Mauretania),Mauretania,#9F0500
2642,Volubilis (Mauretania),Mauretania,#9F0500
2643,Thamusida Australis (Mauretania),Mauretania,#9F0500
2644,Khedis (Mauretania),Mauretania,#9F0500
2645,Brazzia (Mauretania),Mauretania,#9F0500
2646,Agourai (Mauretania),Mauretania,#9F0500
2647,Maghessel (Mauretania),Mauretania,#9F0500
2648,Visum Montis (Mauretania),Mauretania,#9F0500
2649,Taddart (Mauretania),Mauretania,#9F0500
2650,Oufriden (Mauretania),Mauretania,#9F0500
2651,Guercif (Mauretania),Mauretania,#9F0500
2652,Ouidane (Mauretania),Mauretania,#9F0500
2653,Mons Ambulatis (Mauretania),Mauretania,#9F0500
2654,Kandar (Mauretania),Mauretania,#9F0500
2655,Lamrija (Mauretania),Mauretania,#9F0500
2717,Sloughia (Mauretania),Mauretania,#9F0500
2718,Tiflet (Mauretania),Mauretania,#9F0500
2729,Ziaida (Rutubis),Mauretania,#9F0500
42,Anga,Maurya Empire,#FCDC00
59,Vrji,Maurya Empire,#FCDC00
64,Magadha,Maurya Empire,#FCDC00
72,Malla,Maurya Empire,#FCDC00
76,Kasi,Maurya Empire,#FCDC00
77,Kosala,Maurya Empire,#FCDC00
279,Panchala,Maurya Empire,#FCDC00
281,Surasena,Maurya Empire,#FCDC00
282,South Kuru,Maurya Empire,#FCDC00
283,Matsya,Maurya Empire,#FCDC00
284,Avanti,Maurya Empire,#FCDC00
287,Kambhoja,Maurya Empire,#FCDC00
288,Thar Desert,Maurya Empire,#FCDC00
290,Dvaraka,Maurya Empire,#FCDC00
292,Patalene,Maurya Empire,#FCDC00
293,Audambara,Maurya Empire,#FCDC00
294,Dasarna,Maurya Empire,#FCDC00
297,Gangaridal,Maurya Empire,#FCDC00
967,Kaccha,Maurya Empire,#FCDC00
968,Abhiria,Maurya Empire,#FCDC00
969,Anartta,Maurya Empire,#FCDC00
970,Sauvira,Maurya Empire,#FCDC00
971,Pardene,Maurya Empire,#FCDC00
972,Oxydracae,Maurya Empire,#FCDC00
973,Sibae,Maurya Empire,#FCDC00
974,Glausae,Maurya Empire,#FCDC00
975,Mallia,Maurya Empire,#FCDC00
976,Rodewala,Maurya Empire,#FCDC00
979,Maru,Maurya Empire,#FCDC00
980,Madhyamika,Maurya Empire,#FCDC00
957,Mazhampulalandu,Mazhamphulanadu,#CA8A04
78,Magan,Mazun,#CCCCCC
471,Mazun,Mazun,#CCCCCC
1095,Mediomatricia,Mediomatricia,#166534
780,Megalopolis (Arcadia),Megalopolis,#0C797D
209,Megaris (Attica),Megaris,#EF4444
179,Horki,Melanchlaeni,#A5B4FC
313,Surazh,Melanchlaeni,#A5B4FC
560,Pogar,Melanchlaeni,#A5B4FC
561,Seltso,Melanchlaeni,#A5B4FC
1754,Oboyan',Melanchlaeni,#A5B4FC
1755,L'gov,Melanchlaeni,#A5B4FC
1756,Lokot,Melanchlaeni,#A5B4FC
1757,Bolkhov,Melanchlaeni,#A5B4FC
348,Melcumani,Melcumani,#FCC400
199,Menapia,Menapia,#0F766E
48,Alodia,Meroe,#FCDC00
49,Makuria,Meroe,#FCDC00
50,Nobatia,Meroe,#FCDC00
3108,Mesembria (East Thrace),Mesembria,#9CA3AF
2169,Metania (Apulia),Messapains,#FCDC00
2170,Mandyrion (Apulia),Messapains,#FCDC00
2171,Lupiae (Apulia),Messapains,#FCDC00
2172,Hydruntum (Apulia),Messapains,#FCDC00
2173,Neretum (Apulia),Messapains,#FCDC00
2979,Leuktra (Laconia),Messenia,#FB9E00
2980,Mothone (Laconia),Messenia,#FB9E00
2981,Messene (Laconia),Messenia,#FB9E00
766,Metapontum (Apulia),Metapontum,#0C797D
1222,Echizen,Mikuni,#166534
3181,Miletos (Ionia),Miletos,#0C4A6E
3182,Iasos (Ionia),Miletos,#0C4A6E
874,Minyue,Minyue,#C45100
986,Miran,Miran,#EC4899
1294,Miryang,Mirimidong,#BCAAA4
1241,Hei-nay,Mitinooku,#8D6E63
555,Monapia,Monapia,#16A5A5
1664,Vacha,Mordvins,#CCCCCC
1665,Pochinki,Mordvins,#CCCCCC
1666,Perza,Mordvins,#CCCCCC
1667,Kirsanov,Mordvins,#CCCCCC
1668,Kadom,Mordvins,#CCCCCC
1669,Vyksa,Mordvins,#CCCCCC
1087,Morinia,Morinia,#064E3B
1227,Western Mino,Motosu,#EA580C
956,Mudhirmali,Mudhirmali,#CCCCCC
1228,Central Mino,Mugetu,#F9A8D4
959,Mukkaavalnadu,Mukkaavalnadu,#F9A8D4
954,Mullurnadu,Mullurnadu,#FCA5A5
1215,Eastern Musashi,Musasi,#FB923C
1285,Suwon,Musu,#A78BFA
201,Mactaris (Byzacena),Musulamii,#B91C1C
210,Sufes (Musulamia),Musulamii,#B91C1C
211,Sufetula (Musulamia),Musulamii,#B91C1C
214,Menegesum (Musulamia),Musulamii,#B91C1C
215,Thala Musulamia (Musulamia),Musulamii,#B91C1C
216,Althiburos (Musulamia),Musulamii,#B91C1C
217,Thugga Terebenthina (Musulamia),Musulamii,#B91C1C
222,Gemellia (Musulamia),Musulamii,#B91C1C
223,Nara Maxyesia (Musulamia),Musulamii,#B91C1C
225,Cillium (Musulamia),Musulamii,#B91C1C
228,Thelepte (Musulamia),Musulamii,#B91C1C
2474,Obba (Carthago),Musulamii,#B91C1C
2476,Lares (Carthago),Musulamii,#B91C1C
2509,Funda Thavagalensis (Musulamia),Musulamii,#B91C1C
2537,Ammaedara (Musulamia),Musulamii,#B91C1C
2538,Thaesactum (Musulamia),Musulamii,#B91C1C
3411,Tell el-Mashraba (Sinai),Nabataea,#D33115
3415,Nuweiba (Sinai),Nabataea,#D33115
3416,'Iloth (Arabia Petraea),Nabataea,#D33115
3424,Mivatzra (Arabia Petraea),Nabataea,#D33115
3425,Bossia (Arabia Petraea),Nabataea,#D33115
3426,Aramaua (Arabia Petraea),Nabataea,#D33115
3427,Hwara (Arabia Petraea),Nabataea,#D33115
3428,Raqma (Arabia Petraea),Nabataea,#D33115
3429,'Adruh (Arabia Petraea),Nabataea,#D33115
3430,Gypsaria (Arabia Petraea),Nabataea,#D33115
3431,Kalgouia (Arabia Petraea),Nabataea,#D33115
3432,Atzmon (Arabia Petraea),Nabataea,#D33115
3433,Shavta (Arabia Petraea),Nabataea,#D33115
3434,Mamshith (Arabia Petraea),Nabataea,#D33115
3435,Toloha (Arabia Petraea),Nabataea,#D33115
3436,'Avodha (Arabia Petraea),Nabataea,#D33115
3437,Haqla (Arabia Petraea),Nabataea,#D33115
3438,Maqna (Arabia Petraea),Nabataea,#D33115
3439,Leuke Kome (Arabia Petraea),Nabataea,#D33115
3440,Aybara (Arabia Petraea),Nabataea,#D33115
3441,Madiama (Arabia Petraea),Nabataea,#D33115
3442,Ostama (Arabia Petraea),Nabataea,#D33115
3443,Relicta (Arabia Petraea),Nabataea,#D33115
3444,Baclanaza (Arabia Petraea),Nabataea,#D33115
938,Nabhaka,Nabhaka,#EA580C
71,Nabhapakti,Nabhapakti,#C2410C
1231,Bōshū,Naga,#D1D5DB
499,Naharvalia,Naharvalia,#C45100
899,Nam Cuong,Nam Cuong,#A78BFA
175,Namnetes,Namnetes,#6f8820
611,Qiqihar,Nanhe,#FA28FF
364,Narensi,Narensi,#C45100
1865,Leinefelde,Naristia,#FB923C
2893,Meduin (Socna),Nasamonia,#e4e1c0
2894,Tagrifet (Socna),Nasamonia,#e4e1c0
2895,Zala (Socna),Nasamonia,#e4e1c0
2896,Talhah (Socna),Nasamonia,#e4e1c0
2897,Maradah (Nasamonia),Nasamonia,#e4e1c0
2898,Jabbanah (Nasamonia),Nasamonia,#e4e1c0
2899,Jafr (Nasamonia),Nasamonia,#e4e1c0
2900,Kalanshah (Nasamonia),Nasamonia,#e4e1c0
2901,Augila (Nasamonia),Nasamonia,#e4e1c0
2902,Jalu (Nasamonia),Nasamonia,#e4e1c0
2903,Gicherra (Nasamonia),Nasamonia,#e4e1c0
2904,Mawahi (Nasamonia),Nasamonia,#e4e1c0
2905,Bu Athla (Nasamonia),Nasamonia,#e4e1c0
2906,Sahabi (Nasamonia),Nasamonia,#e4e1c0
2950,Kalas (Nasamonia),Nasamonia,#e4e1c0
2951,Fura (Nasamonia),Nasamonia,#e4e1c0
1221,Northern Shimotsuke,Nasu,#EF4444
2720,Mdakra (Tadla),Nectiberia,#e99a4b
2721,Zemour (Tadla),Nectiberia,#e99a4b
2722,Ifran (Mauretania),Nectiberia,#e99a4b
2723,Rob'a (Tadla),Nectiberia,#e99a4b
2724,Mousa (Tadla),Nectiberia,#e99a4b
2725,Oaurdigha (Tadla),Nectiberia,#e99a4b
2726,Amer (Tadla),Nectiberia,#e99a4b
2727,Meskine (Tadla),Nectiberia,#e99a4b
2728,Mzamza (Tadla),Nectiberia,#e99a4b
1878,Ebern,Nemetia,#7ED12C
1879,Ebrach,Nemetia,#7ED12C
1880,Heilsbronn,Nemetia,#7ED12C
1881,Aub,Nemetia,#7ED12C
1882,Bayreuth,Nemetia,#7ED12C
1883,Pegnitz,Nemetia,#7ED12C
1885,Cheb,Nemetia,#7ED12C
1886,Vilseck,Nemetia,#7ED12C
1088,Nervia,Nervia,#166534
233,Thera (Cyclades),Nesiotic League,#FB9E00
234,Naxos (Cyclades),Nesiotic League,#FB9E00
1103,Arkesine (Cyclades),Nesiotic League,#FB9E00
1104,Melos (Cyclades),Nesiotic League,#FB9E00
1105,Delos,Nesiotic League,#FB9E00
1106,Ios (Cyclades),Nesiotic League,#FB9E00
1107,Paros (Cyclades),Nesiotic League,#FB9E00
1108,Siphnos (Cyclades),Nesiotic League,#FB9E00
1109,Seriphos (Cyclades),Nesiotic League,#FB9E00
1110,Kythnos (Attica),Nesiotic League,#FB9E00
1111,Karthaia (Attica),Nesiotic League,#FB9E00
492,Hlusk,Neuri,#60A5FA
520,Luniniec,Neuri,#60A5FA
574,Stepan,Neuri,#60A5FA
575,Ovruch,Neuri,#60A5FA
576,Khojniki,Neuri,#60A5FA
1760,Homel,Neuri,#60A5FA
1528,Ni,Ni,#EF4444
310,Takhta,Nivkhgu,#A16207
311,De-Kastri,Nivkhgu,#A16207
186,Non Nok That,Non Nok That,#CCCCCC
355,Virunum,Noricum,#09d56f
2320,Noreia,Noricum,#09d56f
2322,Sabatinca,Noricum,#09d56f
2323,Gabramagus,Noricum,#09d56f
2324,Loacus Felicus,Noricum,#09d56f
2325,Faviana,Noricum,#09d56f
2326,Augustinia,Noricum,#09d56f
2327,Alpes Poedicum,Noricum,#09d56f
2328,Poedicum,Noricum,#09d56f
2376,Lauriacum,Noricum,#09d56f
2377,Ovilava,Noricum,#09d56f
2385,Alpes Lauriacum,Noricum,#09d56f
1224,Noto,Noto,#99F6E4
545,Novantia,Novantia,#16A5A5
127,Pompeii (Campania),Nuceria,#FFC2C1
755,Nuceria (Campania),Nuceria,#FFC2C1
490,Nuithonia,Nuithonia,#FE9200
1208,Western Mikawa,Nukata,#14B8A6
646,Nuomuhong,Nuomuhong,#0062B1
921,Nyanggaun,Nyanggaun,#16A34A
961,Oaymaannadu,Oaymaannadu,#A5B4FC
3109,Erite,Odessa,#8AA813
3110,Odessos,Odessa,#8AA813
250,Northwest Thracia,Odrysian kingdom,#C45100
378,Northeast Thracia,Odrysian kingdom,#C45100
379,Southeast Thracia,Odrysian kingdom,#C45100
380,Southwest Thracia,Odrysian kingdom,#C45100
1176,Bungo,Ohkita,#FB923C
1203,Western Ōmi,Ohmi,#BCAAA4
3779,Oinoanda (Milyas),Oinoandia,#FEEDCB
3782,Balboura (Milyas),Oinoandia,#FEEDCB
3783,Lagbe (Milyas),Oinoandia,#FEEDCB
1127,Okinoshima,Oki,#FCA5A5
1128,Nishinoshima,Oki,#FCA5A5
1342,Taehung-up,Okjeo,#D8E4E9
1343,Rangnim-up,Okjeo,#D8E4E9
1344,Hyesan,Okjeo,#D8E4E9
1345,Tanchon,Okjeo,#D8E4E9
1346,Namdae-ri,Okjeo,#D8E4E9
1347,Ch'ail-Li,Okjeo,#D8E4E9
1348,Jangjin-eup,Okjeo,#D8E4E9
1349,Tokchon,Okjeo,#D8E4E9
1350,Wonsan,Okjeo,#D8E4E9
1351,Cheongdong-ri,Okjeo,#D8E4E9
1352,Yodeok-eup,Okjeo,#D8E4E9
1353,Hamju-eup,Okjeo,#D8E4E9
1354,Pungsong-ri,Okjeo,#D8E4E9
1355,Yeonggwang-up,Okjeo,#D8E4E9
1356,Sinhueng-up,Okjeo,#D8E4E9
1357,Hamhung,Okjeo,#D8E4E9
1358,Hongwong-eup,Okjeo,#D8E4E9
1359,Shinpo,Okjeo,#D8E4E9
1360,Toksong-up,Okjeo,#D8E4E9
1368,Rimsan-ri,Okjeo,#D8E4E9
3748,Elaioussa (Cilicia),Olbe,#F87171
3749,Olbe (Cilicia),Olbe,#F87171
3750,Holmoi (Cilicia),Olbe,#F87171
3751,Ninika (Cilicia),Olbe,#F87171
3125,Olbia,Olbia,#73D8FF
943,Ollaiyur,Ollaiyur,#F97316
825,Onuba,Onuba,#e1dbe8
3002,Opus (Boeotia),Opus,#EC4899
554,Orcadia,Orcadia,#CCCCCC
539,Ordovicia,Ordovicia,#68CCCA
2992,Oreus (Euboea),Oreos,#C9ACE3
2993,Kerinthos (Euboea),Oreos,#C9ACE3
273,Oretania,Oretani,#FCC400
3118,Orgame,Orgame,#C2410C
3119,Halmyris,Orgame,#C2410C
3120,Troismis,Orgame,#C2410C
3121,Carsium,Orgame,#C2410C
3122,Libida,Orgame,#C2410C
827,Orippo,Orippo,#edd6ed
3788,Takina (Milyas),Ormelia,#16A34A
3789,Olbasa (Milyas),Ormelia,#16A34A
3790,Eriza Karias (Milyas),Ormelia,#16A34A
3807,Ouasada (Isauria),Oroanadia,#FCA5A5
3808,Kagrai (Isauria),Oroanadia,#FCA5A5
2261,Comum (Transpadana),Orobia,#8CBE56
2262,Forum Licinii (Transpadana),Orobia,#8CBE56
2263,Bergomum (Transpadana),Orobia,#8CBE56
358,Oseriati,Oseriati,#9a3e1f
395,Osii,Osii,#68BC00
177,Osimii,Osimii,#13ca17
1798,Adazi,Ossi,#cccccc
1799,Sigulda,Ossi,#cccccc
1800,Koknese,Ossi,#cccccc
1801,Gulbene,Ossi,#cccccc
1802,Pyatlovo,Ossi,#cccccc
1803,Baldone,Ossi,#cccccc
1804,Lubana,Ossi,#cccccc
1805,Smittene,Ossi,#cccccc
1806,Viesite,Ossi,#cccccc
1807,Balvi,Ossi,#cccccc
1808,Rezekne,Ossi,#cccccc
1809,Braslaw,Ossi,#cccccc
1810,Subate,Ossi,#cccccc
1811,Dagda,Ossi,#cccccc
1812,Vetryna,Ossi,#cccccc
1813,Zilupe,Ossi,#cccccc
1814,Asvyeya,Ossi,#cccccc
1815,Obal,Ossi,#cccccc
875,Ouyue,Ouyue,#2DD4BF
1206,Owari,Owari,#7C3AED
2290,Agathum,Oxybia,#60A5FA
212,Amarea (Tripolitania),Oyat,#9D2D73
381,Pisida (Tripolitania),Oyat,#9D2D73
382,Loqri (Tripolitania),Oyat,#9D2D73
383,Tzabraton (Tripolitania),Oyat,#9D2D73
414,Zanazia (Tripolitania),Oyat,#9D2D73
415,Oyat (Tripolitania),Oyat,#9D2D73
416,Gaphara (Tripolitania),Oyat,#9D2D73
771,'Illapqi (Tripolitania),Oyat,#9D2D73
784,Kinyps (Tripolitania),Oyat,#9D2D73
787,Tubaqti (Tripolitania),Oyat,#9D2D73
2131,Corfinium (Samnium),Paeligni,#831843
1089,Paemania,Paemania,#14532D
930,Pahang,Pahang,#14B8A6
285,Palada,Palada,#FDE047
934,Panai,Panai,#86EFAC
637,Pandya,Pandya,#C45100
925,Panpan,Panpan,#F472B6
3553,Paphlagonian Mountains (Paphlagonia),Paphlagonia,#7B64FF
3900,Legna (Mariandynia),Paphlagonia,#7B64FF
3901,Bloukion (Eastern Phrygia),Paphlagonia,#7B64FF
3902,Klossama (Eastern Phrygia),Paphlagonia,#7B64FF
3903,Malos (Eastern Phrygia),Paphlagonia,#7B64FF
3904,Sarmalios (Eastern Phrygia),Paphlagonia,#7B64FF
3905,Taouion (Eastern Phrygia),Paphlagonia,#7B64FF
3906,Arinna (Eastern Phrygia),Paphlagonia,#7B64FF
3907,Posdala (Eastern Phrygia),Paphlagonia,#7B64FF
3908,Doudousa (Eastern Phrygia),Paphlagonia,#7B64FF
3909,Mnezos (Eastern Phrygia),Paphlagonia,#7B64FF
3910,Ankyra (Eastern Phrygia),Paphlagonia,#7B64FF
3911,Gorbeous (Eastern Phrygia),Paphlagonia,#7B64FF
3912,Aspona (Eastern Phrygia),Paphlagonia,#7B64FF
3964,Stephane (Paphlagonia),Paphlagonia,#7B64FF
3965,Abonouteichos (Paphlagonia),Paphlagonia,#7B64FF
3966,Karambis (Paphlagonia),Paphlagonia,#7B64FF
3967,Kytoros (Paphlagonia),Paphlagonia,#7B64FF
3969,Ziporeia (Paphlagonia),Paphlagonia,#7B64FF
3970,Domanion (Paphlagonia),Paphlagonia,#7B64FF
3971,Sakorsa (Paphlagonia),Paphlagonia,#7B64FF
3972,Blaine (Paphlagonia),Paphlagonia,#7B64FF
3973,Bonita (Paphlagonia),Paphlagonia,#7B64FF
3974,Kimiata (Paphlagonia),Paphlagonia,#7B64FF
3975,Asklepios (Paphlagonia),Paphlagonia,#7B64FF
3976,Zoaka (Paphlagonia),Paphlagonia,#7B64FF
3977,Gangra (Paphlagonia),Paphlagonia,#7B64FF
3978,Kandara (Paphlagonia),Paphlagonia,#7B64FF
3979,Tobata (Paphlagonia),Paphlagonia,#7B64FF
3980,Zeita (Paphlagonia),Paphlagonia,#7B64FF
541,Parisia,Parisia,#0C797D
333,Parisii,Parisii,#4f7a0e
1571,Balkanabat,Parni,#bbe3b0
1572,Ushak,Parni,#bbe3b0
1575,Garabogaz,Parni,#bbe3b0
1576,Aktau,Parni,#bbe3b0
438,Parthia,Parthia,#0C797D
774,Patrai (Achaea),Patrai,#0062B1
168,Potulatenses,Patulatenses,#FCDC00
286,Paurava,Paurava,#FDE047
3795,Pednelissos (Pisidia),Pednelissia,#F9A8D4
654,Pegu,Pegu,#22C55E
163,Pellene (Achaea),Pellene,#0062B1
1617,Orda,Permani,#D1D5DB
2765,Tazenakht (Drâa-Tafilalet),Perorsia,#f7dbb0
2766,Bou Azzer (Drâa-Tafilalet),Perorsia,#f7dbb0
2767,Agdz (Drâa-Tafilalet),Perorsia,#f7dbb0
2768,Tamezmoute (Drâa-Tafilalet),Perorsia,#f7dbb0
2769,Zagora (Drâa-Tafilalet),Perorsia,#f7dbb0
2770,Zaouia (Drâa-Tafilalet),Perorsia,#f7dbb0
2771,Ouarzazate (Drâa-Tafilalet),Perorsia,#f7dbb0
2772,Isli (Drâa-Tafilalet),Perorsia,#f7dbb0
2773,Iguernane (Drâa-Tafilalet),Perorsia,#f7dbb0
2774,Skoura (Drâa-Tafilalet),Perorsia,#f7dbb0
2775,Toundoute (Drâa-Tafilalet),Perorsia,#f7dbb0
160,Persis,Persis,#0C797D
844,Taocene,Persis,#0C797D
845,Utia,Persis,#0C797D
70,Petchabun,Petchabun,#BCAAA4
866,Phasis,Phasis,#68CCCA
2834,Tillibari (Phazania),Phazania,#ffee75
2835,Praesidium (Phazania),Phazania,#ffee75
2836,Tanuinati (Phazania),Phazania,#ffee75
2837,Giosc (Phazania),Phazania,#ffee75
2838,Zar (Phazania),Phazania,#ffee75
2839,Borma (Phazania),Phazania,#ffee75
2840,Sinawen (Phazania),Phazania,#ffee75
2841,Dirj (Phazania),Phazania,#ffee75
2842,Ghadames (Phazania),Phazania,#ffee75
2843,Debdab (Phazania),Phazania,#ffee75
2844,Asele (Phazania),Phazania,#ffee75
660,Phnom,Phnom,#FE9200
38,Phu Lon,Phu Lon,#4ADE80
442,Phyrnia,Phyrnia,#B91C1C
797,Physkos (Caria),Physkos,#0C797D
2133,Asculum Picentes (Picenum),Picentes,#BCE9E8
2134,Matrinum (Picenum),Picentes,#BCE9E8
2135,Picenum (Picenum),Picentes,#BCE9E8
174,Pictones,Pictones,#68BC00
1084,Pinglin,Pinglin,#86EFAC
1075,Pingu,Pingu,#EC4899
363,Pirusti,Pirusti,#f2d09d
645,Pishan,Pishan,#86EFAC
1570,Ashgabat,Pissuri,#EFE7A9
634,Pitinika,Pitinika,#374151
92,Polyrrhenia (Crete),Polyrrhenia,#009CE0
653,Pong Manao,Pong Manao,#BCAAA4
3982,Sermousa (Pontus),Pontus,#FDA1FF
3983,Karana (Pontus),Pontus,#FDA1FF
3984,Phiara (Pontus),Pontus,#FDA1FF
3985,Pedachthoe (Pontus),Pontus,#FDA1FF
3986,Danai (Pontus),Pontus,#FDA1FF
3987,Matouasko (Pontus),Pontus,#FDA1FF
3990,Ouerisa (Pontus),Pontus,#FDA1FF
3991,Dazimon (Pontus),Pontus,#FDA1FF
3992,Pleuramis (Pontus),Pontus,#FDA1FF
3993,Zela (Pontus),Pontus,#FDA1FF
3994,Gazioura (Pontus),Pontus,#FDA1FF
3995,Komana Pontike (Pontus),Pontus,#FDA1FF
3996,Syderos (Pontus),Pontus,#FDA1FF
3997,Euchaita (Pontus),Pontus,#FDA1FF
3998,Etonia (Pontus),Pontus,#FDA1FF
3999,Amaseia (Pontus),Pontus,#FDA1FF
4000,Kizari (Pontus),Pontus,#FDA1FF
4001,Gadilon (Pontus),Pontus,#FDA1FF
4002,Phazemon (Pontus),Pontus,#FDA1FF
4003,Diakopa (Pontus),Pontus,#FDA1FF
4004,Pimolisa (Pontus),Pontus,#FDA1FF
4005,Andrapa (Pontus),Pontus,#FDA1FF
4006,Pteria Pontias (Pontus),Pontus,#FDA1FF
4007,Boinasa (Pontus),Pontus,#FDA1FF
4009,Ibora (Pontus),Pontus,#FDA1FF
4010,Kabeira (Pontus),Pontus,#FDA1FF
4011,Themiskyra (Pontus),Pontus,#FDA1FF
4012,Side Pontike (Pontus),Pontus,#FDA1FF
4013,Sauronisena (Pontus),Pontus,#FDA1FF
945,Pothigainadu,Pothigainadu,#CA8A04
133,Interamna Praetutiana (Samnium),Praetutii,#F472B6
3197,Praisos (Crete),Praisos,#3C3F59
868,Dysopon (Tripolitania),Psyllia,#ffefb9
869,Euphranta (Tripolitania),Psyllia,#ffefb9
870,Iscina (Tripolitania),Psyllia,#ffefb9
871,Aulazon (Tripolitania),Psyllia,#ffefb9
1102,Digdida Selorum (Tripolitania),Psyllia,#ffefb9
2504,Ad Palmam (Tripolitania),Psyllia,#ffefb9
2880,Manfuchia (Ajdabiya Interior),Psyllia,#ffefb9
2881,Nagdiyah (Ajdabiya Interior),Psyllia,#ffefb9
2882,Qarinah (Ajdabiya Interior),Psyllia,#ffefb9
2883,Majdubiyah (Ajdabiya Interior),Psyllia,#ffefb9
123,Mandish (Farafra),Ptolemaic Kingdom,#35244D
124,Poka (Farafra),Ptolemaic Kingdom,#35244D
193,Thumat (Farafra),Ptolemaic Kingdom,#35244D
195,Tablamon (Farafra),Ptolemaic Kingdom,#35244D
204,Sicyon (Corinthia),Ptolemaic Kingdom,#35244D
455,Elassa (Farafra),Ptolemaic Kingdom,#35244D
456,Farafra (Farafra),Ptolemaic Kingdom,#35244D
457,Bishaya (Farafra),Ptolemaic Kingdom,#35244D
2961,Sitra (Siwa),Ptolemaic Kingdom,#35244D
3213,Batrachos (Marmarica),Ptolemaic Kingdom,#35244D
3214,Gonia(Marmarica),Ptolemaic Kingdom,#35244D
3215,Antipyrgos (Marmarica),Ptolemaic Kingdom,#35244D
3216,Kyrthanonion (Marmarica),Ptolemaic Kingdom,#35244D
3217,Menelaos (Marmarica),Ptolemaic Kingdom,#35244D
3218,Plynos Limen (Marmarica),Ptolemaic Kingdom,#35244D
3219,Ainesishyra (Marmarica),Ptolemaic Kingdom,#35244D
3220,Chettaia (Marmarica),Ptolemaic Kingdom,#35244D
3221,Selenis (Marmarica),Ptolemaic Kingdom,#35244D
3222,Apis (Marmarica),Ptolemaic Kingdom,#35244D
3223,Paraitonion (Marmarica),Ptolemaic Kingdom,#35244D
3224,Desert of Paraitonion (Marmarica),Ptolemaic Kingdom,#35244D
3225,Jaghbub (Siwa),Ptolemaic Kingdom,#35244D
3226,Hait (Marmarica),Ptolemaic Kingdom,#35244D
3227,Shaqiq (Marmarica),Ptolemaic Kingdom,#35244D
3228,Kallias (Marmarica),Ptolemaic Kingdom,#35244D
3229,Leuke Akte Cyrenaike (Marmarica),Ptolemaic Kingdom,#35244D
3230,Pnigeus (Marmarica),Ptolemaic Kingdom,#35244D
3231,Graias (Siwa),Ptolemaic Kingdom,#35244D
3232,Abid (Siwa),Ptolemaic Kingdom,#35244D
3233,Klimax (Siwa),Ptolemaic Kingdom,#35244D
3234,Sanos (Siwa),Ptolemaic Kingdom,#35244D
3235,Alexandrou Parembole (Siwa),Ptolemaic Kingdom,#35244D
3236,Ouarias (Siwa),Ptolemaic Kingdom,#35244D
3237,Siwa (Siwa),Ptolemaic Kingdom,#35244D
3238,Karnasa (Siwa),Ptolemaic Kingdom,#35244D
3239,Gargara (Siwa),Ptolemaic Kingdom,#35244D
3240,Areg (Siwa),Ptolemaic Kingdom,#35244D
3241,Zethin (Siwa),Ptolemaic Kingdom,#35244D
3242,Geron (Parva),Ptolemaic Kingdom,#35244D
3243,Magrab (Parva),Ptolemaic Kingdom,#35244D
3244,Oasis Parva (Parva),Ptolemaic Kingdom,#35244D
3245,Varam (Parva),Ptolemaic Kingdom,#35244D
3246,Murta (Parva),Ptolemaic Kingdom,#35244D
3247,Shunne (Parva),Ptolemaic Kingdom,#35244D
3248,Tawar (Farafra),Ptolemaic Kingdom,#35244D
3249,Minqar (Farafra),Ptolemaic Kingdom,#35244D
3250,Qasr (Farafra),Ptolemaic Kingdom,#35244D
3251,Mothis (Kharga),Ptolemaic Kingdom,#35244D
3252,Trimithis (Kharga),Ptolemaic Kingdom,#35244D
3253,Hibis (Kharga),Ptolemaic Kingdom,#35244D
3254,Thenete (Kharga),Ptolemaic Kingdom,#35244D
3255,Kellis (Kharga),Ptolemaic Kingdom,#35244D
3256,Amoura (Kharga),Ptolemaic Kingdom,#35244D
3257,Isis (Kharga),Ptolemaic Kingdom,#35244D
3258,Gebara (Kharga),Ptolemaic Kingdom,#35244D
3259,Gibra (Kharga),Ptolemaic Kingdom,#35244D
3260,Pohe (Kharga),Ptolemaic Kingdom,#35244D
3261,Erebe (Kharga),Ptolemaic Kingdom,#35244D
